"","salary","age","elevel","car","zipcode","credit","brand"
"3544",54965.68655,47,1,10,8,457246.6383,"Elago"
"3545",57662.38699,38,4,11,6,222535.1779,"Elago"
"3546",58297.35512,23,2,9,5,262942.1436,"Elago"
"3547",126206.0218,28,4,15,1,76338.68737,"Elago"
"3548",132109.3171,51,3,7,4,202464.4938,"Elago"
"3549",63747.62622,27,4,5,3,467626.7731,"Elago"
"3550",124276.0963,76,3,5,7,456718.2002,"Belkin"
"3551",105904.7731,31,1,2,6,21072.77067,"Elago"
"3552",60329.92786,38,2,14,1,20969.24591,"Elago"
"3553",36044.93633,49,1,2,7,401872.0472,"Elago"
"3554",75970.85843,30,3,7,8,149888.8541,"Belkin"
"3555",24072.76853,20,3,8,7,378486.3358,"Elago"
"3556",51355.48331,27,2,10,2,5e+05,"Elago"
"3557",55951.8003,40,1,18,6,305696.4989,"Elago"
"3558",83093.82172,28,2,5,2,255068.2832,"Belkin"
"3559",73042.33647,48,4,6,3,294590.3798,"Belkin"
"3560",118382.7814,26,3,6,1,269684.812,"Elago"
"3561",47045.81746,72,4,9,2,420191.0729,"Belkin"
"3562",110843.5953,63,3,12,6,359434.2747,"Belkin"
"3563",113746.3227,45,1,3,5,314.51825,"Belkin"
"3564",63876.20069,31,4,4,4,416362.1023,"Elago"
"3565",135698.0205,49,2,19,8,107744.0247,"Elago"
"3566",84380.70068,80,3,10,6,205286.862,"Belkin"
"3567",43303.80671,80,3,3,3,344526.3882,"Belkin"
"3568",37636.69092,67,2,4,8,243894.9834,"Belkin"
"3569",36685.60515,59,1,7,3,87436.29435,"Belkin"
"3570",84766.1187,30,3,20,3,292078.9989,"Belkin"
"3571",59209.62603,50,4,18,8,126838.458,"Elago"
"3572",59792.5968,60,1,14,3,147171.8285,"Belkin"
"3573",99030.5007,26,3,20,3,363814.2146,"Elago"
"3574",86370.15172,43,2,8,1,269824.32,"Belkin"
"3575",96407.83998,70,4,7,3,390294.4069,"Belkin"
"3576",133015.7315,50,4,8,5,19627.84597,"Elago"
"3577",62450.88985,34,4,12,3,322675.8209,"Elago"
"3578",108921.8554,25,1,1,8,163007.0162,"Elago"
"3579",142121.7798,31,2,16,2,350038.5955,"Elago"
"3580",97624.12799,62,3,14,7,272486.3653,"Belkin"
"3581",150000,38,2,11,1,138152.7546,"Elago"
"3582",121997.2031,50,1,10,3,414859.9194,"Belkin"
"3583",56693.9986,35,4,11,7,377791.1922,"Elago"
"3584",112134.9546,73,4,6,4,152169.0126,"Belkin"
"3585",40284.96098,45,4,7,7,258877.3303,"Elago"
"3586",81066.04555,21,1,6,6,112695.1862,"Belkin"
"3587",36484.9693,44,2,13,8,312636.9561,"Elago"
"3588",31083.00007,27,2,9,7,303557.0212,"Elago"
"3589",85832.03878,46,2,4,5,311217.8752,"Belkin"
"3590",142968.8757,61,1,2,3,147601.4274,"Belkin"
"3591",107551.8016,47,2,15,0,8569.369135,"Belkin"
"3592",24818.02698,70,3,5,0,493950.1772,"Belkin"
"3593",89119.69046,31,2,12,8,364189.6804,"Belkin"
"3594",34879.40647,68,2,9,7,91758.57709,"Belkin"
"3595",22166.87198,24,4,19,8,345330.3877,"Elago"
"3596",28770.22615,40,4,5,0,473503.8249,"Elago"
"3597",20000,51,2,9,2,65396.98255,"Elago"
"3598",149312.3411,76,3,15,2,256444.8688,"Belkin"
"3599",103313.4269,33,1,9,6,0,"Elago"
"3600",92914.09824,29,3,3,1,305444.9554,"Belkin"
"3601",32116.97782,56,3,15,5,108193.9753,"Belkin"
"3602",148121.4454,48,2,6,7,44331.69358,"Elago"
"3603",124395.972,45,4,7,4,354893.257,"Belkin"
"3604",29799.63971,52,3,8,3,110581.2518,"Elago"
"3605",52138.02687,26,1,1,3,229780.66,"Elago"
"3606",28902.8634,80,4,15,1,77350.92007,"Belkin"
"3607",71713.02077,42,4,17,0,190874.3683,"Elago"
"3608",59323.25746,61,1,13,4,388700.3513,"Belkin"
"3609",142611.3603,33,1,13,1,458961.7241,"Elago"
"3610",121188.9121,64,3,9,7,303937.0389,"Belkin"
"3611",91963.47777,33,4,14,4,60664.30969,"Belkin"
"3612",91009.37611,37,4,18,6,43299.69048,"Belkin"
"3613",94793.48842,32,1,17,1,181246.5443,"Belkin"
"3614",39254.69822,75,4,1,8,349906.9769,"Belkin"
"3615",85665.54745,60,1,5,5,468860.4896,"Belkin"
"3616",98376.82473,57,3,10,1,364534.6601,"Belkin"
"3617",23314.98925,42,4,13,4,383185.22,"Elago"
"3618",59443.58623,65,4,14,5,326667.2732,"Belkin"
"3619",31539.563,46,2,3,7,429928.983,"Elago"
"3620",46849.97366,20,2,7,4,80625.8514,"Elago"
"3621",39028.80468,62,2,16,7,207809.0397,"Belkin"
"3622",20000,76,2,20,5,402948.1002,"Belkin"
"3623",136914.9593,62,2,4,6,358552.1044,"Belkin"
"3624",52767.80586,57,3,18,1,206389.0421,"Belkin"
"3625",69899.44513,23,1,5,3,192955.1576,"Belkin"
"3626",111361.1631,38,3,7,7,240901.0903,"Elago"
"3627",102297.1269,32,1,19,1,197189.7499,"Belkin"
"3628",127750.2735,76,4,8,0,101458.9792,"Belkin"
"3629",63294.31882,25,2,16,0,401642.9842,"Elago"
"3630",41385.43158,69,3,19,3,410833.7226,"Belkin"
"3631",110212.224,75,2,17,4,325044.0144,"Belkin"
"3632",127549.6272,35,3,11,0,8477.122144,"Elago"
"3633",37310.84969,36,4,1,0,255697.4689,"Elago"
"3634",59746.41027,27,2,11,6,213888.7237,"Elago"
"3635",111883.1097,75,3,20,5,0,"Belkin"
"3636",23164.51871,30,4,7,6,419893.5981,"Elago"
"3637",26659.98968,23,1,3,0,198761.767,"Elago"
"3638",35348.56731,21,1,15,1,295812.58,"Elago"
"3639",26348.22606,26,2,12,6,23593.85209,"Elago"
"3640",132728.9799,61,4,3,3,432192.0759,"Belkin"
"3641",52549.75121,29,2,11,7,5e+05,"Elago"
"3642",124831.5869,33,2,20,8,323272.8102,"Elago"
"3643",32395.88355,38,1,11,7,288976.9232,"Elago"
"3644",47295.13654,62,4,14,4,74684.97386,"Belkin"
"3645",34203.97698,65,4,6,6,284962.2998,"Belkin"
"3646",128004.0397,77,3,20,2,286512.7614,"Belkin"
"3647",104917.9318,45,3,12,6,419120.7685,"Belkin"
"3648",117782.5051,50,3,16,5,88365.81794,"Belkin"
"3649",117427.7035,56,3,8,8,43345.0999,"Belkin"
"3650",122679.3152,54,1,12,1,28322.34627,"Belkin"
"3651",96100.03484,79,4,4,7,295964.9533,"Belkin"
"3652",137461.4623,71,1,8,3,462257.1375,"Belkin"
"3653",29614.62569,70,4,8,4,368892.1331,"Belkin"
"3654",90022.83673,28,4,19,4,0,"Belkin"
"3655",101859.4083,26,4,17,0,374379.4236,"Elago"
"3656",98578.51644,60,4,6,6,354669.5792,"Belkin"
"3657",68739.31536,63,3,18,0,309969.424,"Belkin"
"3658",62941.17686,25,2,20,2,396049.7463,"Elago"
"3659",137522.8067,48,2,20,8,415628.5796,"Elago"
"3660",149307.7481,52,4,16,8,310498.2918,"Elago"
"3661",130132.507,70,4,16,7,87650.65567,"Belkin"
"3662",30443.08963,33,4,16,1,226654.7185,"Elago"
"3663",134451.3154,65,2,11,2,146703.2401,"Belkin"
"3664",53611.23108,37,3,11,2,474685.0812,"Elago"
"3665",129187.1532,45,3,4,7,50291.18264,"Elago"
"3666",104775.6208,54,2,1,5,29145.42482,"Belkin"
"3667",27508.69505,50,1,20,4,107211.2414,"Elago"
"3668",35027.87023,38,2,6,5,345838.5762,"Elago"
"3669",86680.26795,22,1,10,1,32283.24858,"Belkin"
"3670",27521.22218,63,2,2,3,390988.2565,"Belkin"
"3671",120038.153,27,4,7,7,366077.8846,"Elago"
"3672",42094.2126,30,4,11,4,286061.9017,"Elago"
"3673",86853.06225,22,3,15,8,420236.4709,"Elago"
"3674",23303.67649,55,1,17,6,107151.1055,"Elago"
"3675",138502.5746,28,4,6,3,283643.8586,"Elago"
"3676",121373.1863,42,1,4,6,102711.2729,"Belkin"
"3677",102476.7654,80,1,13,8,33296.02044,"Belkin"
"3678",90861.25197,50,2,8,4,367221.3588,"Belkin"
"3679",92691.65747,43,4,12,3,352702.5476,"Belkin"
"3680",40882.00657,78,3,11,7,49640.08339,"Belkin"
"3681",68989.97498,62,3,8,4,12262.62721,"Belkin"
"3682",94824.29643,39,4,16,1,358821.7083,"Belkin"
"3683",100990.4456,35,4,7,4,23981.79953,"Belkin"
"3684",72829.10304,70,1,1,1,114728.4347,"Belkin"
"3685",47029.33124,21,2,15,3,331734.0984,"Elago"
"3686",119814.5738,64,2,3,0,135126.841,"Belkin"
"3687",35809.0293,73,4,15,5,98084.10415,"Belkin"
"3688",120866.4757,57,3,17,2,447889.4622,"Belkin"
"3689",110615.2719,57,4,20,0,472675.8244,"Belkin"
"3690",115003.2221,28,3,12,7,381176.449,"Elago"
"3691",41800.36108,22,4,20,6,38686.00033,"Elago"
"3692",22878.50685,36,2,10,8,452759.4149,"Elago"
"3693",72301.14695,74,1,14,5,430191.2152,"Belkin"
"3694",39165.55345,74,2,1,1,290549.0179,"Belkin"
"3695",69499.47912,35,1,15,1,161773.9415,"Belkin"
"3696",109659.3287,71,1,12,4,294792.7255,"Belkin"
"3697",102539.3262,68,2,3,1,82246.3004,"Belkin"
"3698",52676.55709,56,2,17,7,487332.9265,"Belkin"
"3699",35811.78392,35,1,4,6,220070.7284,"Elago"
"3700",97643.28382,55,3,10,7,343195.5696,"Belkin"
"3701",80214.91442,44,1,19,5,91341.64545,"Belkin"
"3702",146758.0741,68,3,14,7,187399.3516,"Belkin"
"3703",93679.58058,52,3,2,7,459403.0798,"Belkin"
"3704",26032.83671,54,1,18,5,430386.6226,"Elago"
"3705",118681.9553,49,3,1,4,50661.75091,"Belkin"
"3706",146361.3478,38,4,6,5,351244.9233,"Elago"
"3707",85190.71032,64,3,5,7,133320.4791,"Belkin"
"3708",135011.4037,49,2,17,6,72532.74117,"Elago"
"3709",132566.8034,78,2,7,7,53706.53975,"Belkin"
"3710",113526.1266,63,2,4,2,488814.1369,"Belkin"
"3711",43448.45424,45,1,20,5,91180.19975,"Elago"
"3712",87577.35168,59,3,13,1,78393.02484,"Belkin"
"3713",58668.93419,79,1,11,5,117295.6264,"Belkin"
"3714",146540.2737,58,4,18,7,20216.92133,"Belkin"
"3715",149479.016,41,2,5,3,271194.1859,"Elago"
"3716",100797.9474,74,2,5,3,144378.1373,"Belkin"
"3717",129206.6736,36,1,18,3,195842.8795,"Elago"
"3718",81258.88867,64,3,2,7,429118.301,"Belkin"
"3719",138085.1838,53,4,17,3,159699.7287,"Elago"
"3720",67052.40877,70,1,5,3,418407.9173,"Belkin"
"3721",36164.19784,20,1,7,3,180561.0534,"Elago"
"3722",94025.0208,28,3,16,0,480283.4282,"Belkin"
"3723",145539.9164,39,4,17,1,417259.2235,"Elago"
"3724",79839.31999,69,2,6,5,263863.2875,"Belkin"
"3725",81436.08658,57,3,11,7,339657.7054,"Belkin"
"3726",78417.33318,60,1,16,4,475405.2857,"Belkin"
"3727",70465.86564,43,4,15,2,293176.4201,"Elago"
"3728",67623.16832,36,1,10,8,220692.1167,"Belkin"
"3729",114387.2724,74,3,11,8,83577.82587,"Belkin"
"3730",74380.29565,64,1,15,3,239993.4525,"Belkin"
"3731",97153.31751,73,2,10,7,151713.9724,"Belkin"
"3732",105839.2076,52,4,10,2,16466.79894,"Belkin"
"3733",128579.8073,20,2,4,5,412765.5914,"Elago"
"3734",116010.41,25,1,14,3,413851.9399,"Elago"
"3735",146121.5466,68,3,11,7,283479.8209,"Belkin"
"3736",145129.1733,53,2,17,2,226403.802,"Elago"
"3737",119155.568,33,1,17,6,198071.3275,"Elago"
"3738",59366.98642,73,1,3,0,173449.8789,"Belkin"
"3739",138334.6239,25,4,19,7,78595.50327,"Elago"
"3740",84738.8287,52,3,12,8,479866.5962,"Belkin"
"3741",140930.7197,41,4,13,5,8014.305419,"Elago"
"3742",139619.1388,56,2,15,0,117998.2922,"Belkin"
"3743",47293.84964,73,4,10,5,228277.6035,"Belkin"
"3744",61796.39478,76,3,5,7,317688.5704,"Belkin"
"3745",141293.2428,79,4,4,8,109912.0806,"Belkin"
"3746",98569.53756,71,1,18,5,42777.30399,"Belkin"
"3747",123959.3273,70,1,10,8,186415.0735,"Belkin"
"3748",35631.6643,77,4,2,0,488576.433,"Belkin"
"3749",71143.4118,44,2,9,2,287576.7696,"Elago"
"3750",34103.24886,67,2,19,5,186438.2558,"Belkin"
"3751",102794.5771,27,2,20,7,46324.57829,"Elago"
"3752",80300.37772,42,3,10,6,391480.8756,"Belkin"
"3753",101427.1835,74,4,7,3,339388.4045,"Belkin"
"3754",122419.9823,46,2,10,6,198802.4924,"Belkin"
"3755",59008.96739,30,4,6,1,0,"Elago"
"3756",79409.77976,79,3,15,4,499140.5016,"Belkin"
"3757",139430.1035,37,4,14,5,206643.5318,"Elago"
"3758",65082.29641,57,4,5,4,234378.1679,"Belkin"
"3759",20527.93173,50,2,14,8,201404.207,"Elago"
"3760",127017.2437,42,2,15,0,114445.9564,"Elago"
"3761",102033.1047,59,4,10,3,195361.1452,"Belkin"
"3762",66531.31819,26,1,12,0,364589.7084,"Belkin"
"3763",29212.46205,74,1,8,4,278554.9669,"Belkin"
"3764",92964.66934,71,4,13,5,59649.00768,"Belkin"
"3765",119933.751,60,3,15,1,102958.9804,"Belkin"
"3766",87466.29788,22,1,4,0,422194.325,"Belkin"
"3767",68864.59813,49,2,7,5,274946.7245,"Elago"
"3768",93327.54687,59,2,20,4,91379.86628,"Belkin"
"3769",146314.713,76,1,18,7,215158.637,"Belkin"
"3770",113487.0436,57,2,10,6,226368.0596,"Belkin"
"3771",58019.02752,65,2,12,2,182530.7481,"Belkin"
"3772",136284.0255,40,1,3,8,127319.2813,"Elago"
"3773",112367.8327,20,4,16,8,487423.1227,"Elago"
"3774",29535.41467,69,4,7,2,389856.1547,"Belkin"
"3775",148013.108,49,4,8,5,357512.7198,"Elago"
"3776",150000,55,4,6,3,0,"Elago"
"3777",78528.68218,64,1,8,2,93620.08182,"Belkin"
"3778",72849.73844,68,4,2,2,445896.3653,"Belkin"
"3779",20000,27,4,14,0,261394.6833,"Elago"
"3780",111974.808,39,3,1,0,323935.9612,"Belkin"
"3781",73994.59828,44,1,19,4,270726.2782,"Belkin"
"3782",37926.50202,32,3,17,7,241947.617,"Elago"
"3783",137304.692,23,1,17,0,453232.0564,"Elago"
"3784",57019.45054,49,1,13,5,207185.9726,"Elago"
"3785",84900.00601,65,3,6,2,367680.843,"Belkin"
"3786",44059.34003,54,3,19,6,269955.1941,"Elago"
"3787",57429.61821,57,4,6,4,267551.2283,"Belkin"
"3788",111084.076,42,3,4,4,323852.0025,"Belkin"
"3789",64867.58043,49,4,4,3,27892.29422,"Elago"
"3790",100892.6807,64,4,2,6,31061.03552,"Belkin"
"3791",105100.8954,26,2,14,7,314237.0938,"Elago"
"3792",99023.6174,24,3,10,3,47430.18303,"Elago"
"3793",75529.96931,23,4,4,7,70689.17557,"Elago"
"3794",49380.91251,21,4,4,6,229990.8392,"Elago"
"3795",124427.7918,79,3,8,4,452418.5991,"Belkin"
"3796",55871.66077,26,4,8,0,125118.3114,"Elago"
"3797",66261.62048,34,2,1,6,131292.3264,"Belkin"
"3798",92719.8503,80,3,13,4,325060.8248,"Belkin"
"3799",59885.51215,27,1,14,2,448709.8013,"Elago"
"3800",141024.9663,22,1,11,5,440352.5369,"Elago"
"3801",135971.9437,41,4,12,0,31624.41795,"Elago"
"3802",135847.2557,76,1,10,8,51436.13384,"Belkin"
"3803",65516.77444,37,4,8,7,371760.3671,"Belkin"
"3804",52014.21485,41,2,6,2,88937.25366,"Elago"
"3805",51897.85815,41,1,17,6,430448.6587,"Elago"
"3806",127615.0977,69,4,4,8,201792.7371,"Belkin"
"3807",55476.86812,76,1,16,7,345160.2231,"Belkin"
"3808",32184.16895,74,2,12,6,212635.6232,"Belkin"
"3809",127497.0941,21,3,16,6,107201.6564,"Elago"
"3810",117406.3647,78,1,4,1,60589.58198,"Belkin"
"3811",53269.52827,56,2,17,6,136863.558,"Belkin"
"3812",42001.41976,73,3,9,0,175219.8532,"Belkin"
"3813",145051.9418,38,3,18,6,147348.2577,"Elago"
"3814",94688.34758,60,2,11,2,461201.899,"Belkin"
"3815",55675.97852,30,2,12,7,290063.0586,"Elago"
"3816",75502.94922,38,2,19,7,163131.3535,"Belkin"
"3817",127444.0911,46,1,14,3,44121.66421,"Elago"
"3818",70338.79042,58,3,18,3,147578.13,"Belkin"
"3819",140854.2762,60,3,13,8,158337.2465,"Belkin"
"3820",101982.4818,41,3,2,3,332218.3676,"Belkin"
"3821",87268.15232,45,4,1,5,256921.1125,"Belkin"
"3822",132395.2907,29,3,7,3,370135.2787,"Elago"
"3823",150000,38,4,10,5,27914.92421,"Elago"
"3824",138495.6822,47,1,7,8,290023.1693,"Elago"
"3825",143067.2554,21,3,11,0,267294.2711,"Elago"
"3826",111513.4376,50,3,16,2,338543.6804,"Belkin"
"3827",43932.86926,25,1,1,4,65275.619,"Elago"
"3828",50395.68599,23,1,4,4,329674.5765,"Elago"
"3829",37144.01009,47,2,2,8,419464.5514,"Elago"
"3830",61748.06704,76,2,18,7,174843.1203,"Belkin"
"3831",20134.78116,37,1,4,1,468828.2598,"Elago"
"3832",59165.59474,42,2,16,3,434933.7409,"Elago"
"3833",109746.4266,57,4,19,8,432421.6593,"Belkin"
"3834",73517.43729,26,2,4,0,40504.34623,"Belkin"
"3835",70998.51613,45,1,10,7,493115.5835,"Elago"
"3836",29501.17546,65,3,17,2,158994.9565,"Belkin"
"3837",92885.45971,20,1,7,7,221755.4533,"Belkin"
"3838",126820.1154,39,3,4,4,240199.783,"Elago"
"3839",72530.13224,76,3,10,4,390512.899,"Belkin"
"3840",40795.80964,44,2,6,3,387854.5876,"Elago"
"3841",85216.74702,20,3,10,8,425307.9992,"Elago"
"3842",34772.88743,22,3,19,8,134441.4865,"Elago"
"3843",123331.205,41,3,16,5,181686.5731,"Belkin"
"3844",91995.73758,61,1,14,2,128738.8537,"Belkin"
"3845",45585.90401,56,2,14,6,340467.1975,"Belkin"
"3846",125596.4295,25,3,2,7,264804.7439,"Elago"
"3847",87310.32595,25,1,1,3,218073.7814,"Belkin"
"3848",101393.3866,26,3,6,6,350149.415,"Elago"
"3849",20724.6049,42,2,3,6,90797.47347,"Elago"
"3850",111761.4132,51,3,8,3,147236.5048,"Belkin"
"3851",92919.53792,66,4,15,2,291576.1583,"Belkin"
"3852",61602.34903,61,2,1,2,286142.4488,"Elago"
"3853",61454.7924,54,3,10,7,291949.5019,"Elago"
"3854",139632.4331,32,4,5,8,141294.0414,"Elago"
"3855",43129.87464,71,3,16,4,466436.9423,"Belkin"
"3856",93175.93352,79,1,11,3,473449.3901,"Belkin"
"3857",121465.6226,56,1,9,2,498811.0358,"Belkin"
"3858",124644.6368,75,3,6,7,401311.8083,"Belkin"
"3859",58692.39104,27,3,10,5,269595.4237,"Elago"
"3860",56987.81611,69,2,5,6,104762.8327,"Belkin"
"3861",34251.29362,77,4,13,4,234258.5614,"Belkin"
"3862",88218.53915,25,1,3,1,88848.01594,"Belkin"
"3863",141357.5758,66,2,1,3,312116.8815,"Belkin"
"3864",144067.8221,80,1,1,5,68733.19107,"Belkin"
"3865",52400.19028,23,2,2,6,249549.8427,"Elago"
"3866",130428.6976,26,2,19,0,450835.7316,"Elago"
"3867",96815.5436,47,4,17,7,5e+05,"Belkin"
"3868",142500.7367,32,1,10,5,478447.9585,"Elago"
"3869",121291.951,39,3,19,2,406960.2877,"Belkin"
"3870",48695.31162,64,1,17,3,415518.9887,"Belkin"
"3871",60145.04882,43,4,5,1,483830.2376,"Elago"
"3872",89450.67436,72,4,11,8,425756.751,"Belkin"
"3873",45896.06532,24,3,13,2,415078.6355,"Elago"
"3874",47450.39756,22,2,6,7,168145.8335,"Elago"
"3875",105281.6968,54,4,4,2,319460.8019,"Belkin"
"3876",135668.6407,23,3,12,8,171527.3552,"Elago"
"3877",98388.149,65,3,17,8,144441.344,"Belkin"
"3878",140572.3466,67,1,6,2,299062.7972,"Belkin"
"3879",50007.50394,71,2,19,4,288063.9963,"Belkin"
"3880",86439.65675,33,3,15,3,87445.32569,"Belkin"
"3881",47952.45435,67,3,15,8,262581.7908,"Belkin"
"3882",44772.91093,30,3,1,0,359934.0832,"Elago"
"3883",34834.50001,48,4,8,0,389620.4451,"Elago"
"3884",131319.1563,74,3,8,1,362049.7485,"Belkin"
"3885",63568.15817,77,2,19,6,200209.1558,"Belkin"
"3886",24787.59857,62,3,17,8,354268.0163,"Belkin"
"3887",124025.6117,27,2,13,0,144207.666,"Elago"
"3888",138649.2595,43,2,5,7,23902.55287,"Elago"
"3889",49804.29454,31,2,11,8,160648.9947,"Elago"
"3890",110700.6481,43,2,14,1,356094.152,"Belkin"
"3891",27070.86147,35,4,5,4,169428.5493,"Elago"
"3892",48862.00582,69,3,17,6,115476.7367,"Belkin"
"3893",111381.9449,57,1,4,4,57371.81958,"Belkin"
"3894",99568.00677,39,4,18,1,382655.0405,"Belkin"
"3895",34268.57672,38,4,8,5,406952.6996,"Elago"
"3896",96034.59811,22,4,14,1,43002.01574,"Elago"
"3897",109738.2836,42,4,7,2,351590.4655,"Belkin"
"3898",106239.6417,75,4,5,3,237596.2996,"Belkin"
"3899",116601.0881,50,4,12,1,68733.78988,"Belkin"
"3900",99974.21852,64,2,11,1,304091.4848,"Belkin"
"3901",48038.87817,62,1,13,6,92766.26737,"Belkin"
"3902",141797.2521,37,3,8,7,182963.6356,"Elago"
"3903",105833.1015,62,1,3,5,478721.4935,"Belkin"
"3904",20968.90938,55,3,11,6,26671.674,"Elago"
"3905",60244.25363,63,2,5,1,5e+05,"Belkin"
"3906",72585.63867,48,4,5,8,282436.5584,"Elago"
"3907",86737.34565,80,4,17,6,328453.3504,"Belkin"
"3908",148824.515,43,4,14,1,161830.1289,"Elago"
"3909",96503.39081,69,2,19,3,78550.91124,"Belkin"
"3910",93697.45064,20,2,19,5,329350.6715,"Belkin"
"3911",71528.12774,25,3,13,5,148602.6828,"Elago"
"3912",76032.43662,38,3,20,6,426971.0686,"Belkin"
"3913",101391.1065,52,2,15,4,311403.3093,"Belkin"
"3914",113921.7956,30,3,13,0,395143.9007,"Elago"
"3915",44574.96998,43,3,4,3,390506.7379,"Elago"
"3916",101801.2987,75,4,12,6,408220.6611,"Belkin"
"3917",139543.5731,53,3,15,7,99027.54002,"Elago"
"3918",46515.75338,52,2,14,8,5e+05,"Elago"
"3919",124897.4762,53,3,14,4,223204.2879,"Belkin"
"3920",45062.26721,39,4,6,4,189471.0517,"Elago"
"3921",118803.6923,29,2,20,2,366286.2922,"Elago"
"3922",111007.3355,76,2,10,2,380894.3598,"Belkin"
"3923",91447.19436,47,4,2,7,282832.3072,"Belkin"
"3924",41274.93735,72,2,15,2,255645.1984,"Belkin"
"3925",60308.68598,41,1,15,1,178595.3873,"Elago"
"3926",76265.83061,45,3,10,3,91100.21296,"Belkin"
"3927",41955.7296,36,2,11,4,78128.18698,"Elago"
"3928",131531.6631,60,3,8,7,275012.912,"Elago"
"3929",60104.05351,48,1,12,2,313598.4485,"Elago"
"3930",24946.63556,41,4,6,3,5e+05,"Elago"
"3931",52541.05865,50,2,6,4,74439.72762,"Elago"
"3932",72560.43242,26,1,13,2,271962.2472,"Belkin"
"3933",84014.24294,39,4,4,5,148273.0428,"Belkin"
"3934",70144.78974,60,4,2,8,300127.3665,"Belkin"
"3935",100593.3618,28,4,8,5,270837.814,"Belkin"
"3936",127915.4825,37,1,19,0,345879.5886,"Elago"
"3937",64569.56265,77,4,7,4,172998.4295,"Belkin"
"3938",111686.8886,30,2,12,3,375714.9679,"Elago"
"3939",30128.31534,37,4,9,4,174771.24,"Elago"
"3940",39321.7578,65,1,2,1,248393.7967,"Belkin"
"3941",43071.1254,55,1,16,1,327174.6515,"Elago"
"3942",150000,65,2,7,5,421610.1981,"Belkin"
"3943",81240.61663,41,2,18,0,12861.56167,"Belkin"
"3944",80538.46341,35,1,10,2,472628.1531,"Belkin"
"3945",121490.2459,32,4,1,5,82356.65808,"Elago"
"3946",138166.8,76,3,16,3,405096.6585,"Belkin"
"3947",22072.28501,60,4,9,1,49177.0917,"Belkin"
"3948",49273.01854,32,3,2,8,0,"Elago"
"3949",22411.30604,58,4,18,5,235532.7639,"Belkin"
"3950",101129.1017,47,4,9,0,5e+05,"Belkin"
"3951",58627.94727,21,4,2,5,61823.03893,"Elago"
"3952",148652.2946,35,2,11,6,163356.824,"Elago"
"3953",121129.1651,37,1,9,3,248553.773,"Elago"
"3954",148421.9077,72,2,4,6,383448.1657,"Belkin"
"3955",91204.84153,66,3,1,6,219162.1188,"Belkin"
"3956",34360.47948,23,3,10,2,274648.3764,"Elago"
"3957",134249.1107,74,4,15,3,214056.2767,"Belkin"
"3958",43228.46645,58,3,9,5,231225.1242,"Belkin"
"3959",97969.39878,57,2,15,8,482400.0573,"Belkin"
"3960",83399.56892,59,4,15,4,351278.6025,"Belkin"
"3961",135593.1242,78,4,9,2,134040.3371,"Belkin"
"3962",70294.63993,36,2,6,1,184494.3466,"Belkin"
"3963",150000,32,4,12,5,288880.1793,"Elago"
"3964",134970.663,50,1,19,2,160406.0323,"Elago"
"3965",55606.7988,23,1,14,4,37479.22429,"Elago"
"3966",41887.5984,55,3,14,5,356474.2987,"Elago"
"3967",62313.84661,31,2,3,8,314199.6268,"Elago"
"3968",32219.35428,68,4,15,5,119923.6924,"Belkin"
"3969",60624.64844,48,1,7,3,100619.2613,"Elago"
"3970",100001.3379,69,3,8,2,186525.3456,"Belkin"
"3971",134719.6201,66,1,9,5,140750.4335,"Belkin"
"3972",45124.2404,24,2,16,5,204573.78,"Elago"
"3973",98169.50762,27,4,4,7,176155.5841,"Belkin"
"3974",125009.0426,67,3,13,1,405462.1422,"Belkin"
"3975",48869.87273,22,4,13,6,297816.7292,"Elago"
"3976",142645.9227,52,1,3,8,60311.21438,"Elago"
"3977",25058.46449,60,1,18,6,348825.3032,"Belkin"
"3978",119469.5057,32,2,8,4,410227.4986,"Elago"
"3979",106023.6931,54,2,16,6,337055.4402,"Belkin"
"3980",97308.76283,44,3,10,1,446314.4941,"Belkin"
"3981",149682.139,49,3,9,7,109117.4962,"Elago"
"3982",81314.12589,75,3,19,5,205306.9193,"Belkin"
"3983",28310.75445,57,3,19,4,16328.48323,"Belkin"
"3984",142709.1426,33,1,7,8,448699.2512,"Elago"
"3985",87569.9426,63,4,17,7,313144.0939,"Belkin"
"3986",30781.16592,41,1,1,8,339019.227,"Elago"
"3987",98427.27551,79,3,20,8,294329.7833,"Belkin"
"3988",145259.1834,48,1,1,2,337912.3066,"Elago"
"3989",53967.89572,64,4,13,3,463253.7788,"Belkin"
"3990",83449.89595,50,1,3,2,295607.7498,"Belkin"
"3991",82460.96492,44,3,19,1,475030.6744,"Belkin"
"3992",118800.9317,22,2,10,0,404864.9245,"Elago"
"3993",45927.39296,43,2,17,2,74064.32067,"Elago"
"3994",50187.83246,48,1,8,4,140900.6824,"Elago"
"3995",92188.2231,65,1,7,7,161198.8053,"Belkin"
"3996",129160.6433,30,1,16,5,90245.46066,"Elago"
"3997",107901.309,67,2,14,7,196903.636,"Belkin"
"3998",70148.91055,45,2,7,0,59773.46895,"Elago"
"3999",37510.28817,30,2,7,0,109361.4974,"Elago"
"4000",79318.09958,57,1,15,8,476197.975,"Belkin"
"4001",43244.40398,62,2,13,1,154983.549,"Belkin"
"4002",31225.04873,23,3,2,8,209546.6401,"Elago"
"4003",65646.06408,45,1,2,7,423159.7358,"Elago"
"4004",148186.5017,55,4,1,3,487288.3991,"Elago"
